Gene stable ID	Transcript stable ID	Gene stable ID	Transcript stable ID
AT1G72200	AT1G72200.1	Os04g0450300	Os04t0450300-00
AT1G72200	AT1G72200.1	Os02g0759400	Os02t0759400-01
AT3G54300	AT3G54300.3	Os08g0558600	Os08t0558600-01
AT3G54300	AT3G54300.3	Os08g0558600	Os08t0558600-02
AT3G54300	AT3G54300.2	Os08g0558600	Os08t0558600-01
AT3G54300	AT3G54300.2	Os08g0558600	Os08t0558600-02
AT3G54300	AT3G54300.1	Os08g0558600	Os08t0558600-01
AT3G54300	AT3G54300.1	Os08g0558600	Os08t0558600-02
AT1G24280	AT1G24280.1	Os07g0406300	Os07t0406300-01
AT1G24280	AT1G24280.1	Os07g0406300	Os07t0406300-02
AT5G64530	AT5G64530.1	Os02g0555300	Os02t0555300-01
AT5G64530	AT5G64530.1	Os04g0437000	Os04t0437000-01
AT5G64530	AT5G64530.2	Os02g0555300	Os02t0555300-01
AT5G64530	AT5G64530.2	Os04g0437000	Os04t0437000-01
AT1G72010	AT1G72010.1	Os12g0173300	Os12t0173300-00
AT5G46170	AT5G46170.1	Os01g0770400	Os01t0770400-01
AT5G46170	AT5G46170.1	Os01g0770400	Os01t0770400-02
AT5G46170	AT5G46170.1	Os05g0510400	Os05t0510400-02
AT5G46170	AT5G46170.1	Os05g0510400	Os05t0510400-01
AT3G51440	AT3G51440.1	Os10g0543500	Os10t0543500-01
AT3G47060	AT3G47060.1	Os02g0649700	Os02t0649700-01
AT3G47060	AT3G47060.1	Os02g0649700	Os02t0649700-02
AT5G46330	AT5G46330.1	Os04g0618700	Os04t0618700-01
AT5G46330	AT5G46330.2	Os04g0618700	Os04t0618700-01
AT3G26030	AT3G26030.1	Os03g0844500	Os03t0844500-02
AT3G26030	AT3G26030.1	Os03g0844500	Os03t0844500-01
AT3G26030	AT3G26030.1	Os04g0485100	Os04t0485100-02
AT3G26030	AT3G26030.1	Os04g0485100	Os04t0485100-01
AT3G01980	AT3G01980.2	Os03g0850000	Os03t0850000-01
AT3G01980	AT3G01980.5	Os03g0850000	Os03t0850000-01
AT3G01980	AT3G01980.3	Os03g0850000	Os03t0850000-01
AT3G01980	AT3G01980.6	Os03g0850000	Os03t0850000-01
AT3G01980	AT3G01980.1	Os03g0850000	Os03t0850000-01
AT3G01980	AT3G01980.4	Os03g0850000	Os03t0850000-01
AT2G18040	AT2G18040.1	Os04g0118500	Os04t0118500-01
AT2G18040	AT2G18040.1	Os04g0663800	Os04t0663800-01
AT4G00740	AT4G00740.1	Os04g0569400	Os04t0569400-00
AT4G00740	AT4G00740.2	Os04g0569400	Os04t0569400-00
AT1G70080	AT1G70080.1	Os05g0341900	Os05t0341900-00
AT1G70080	AT1G70080.1	Os03g0299800	Os03t0299800-01
AT1G70080	AT1G70080.1	Os03g0299800	Os03t0299800-03
AT1G70080	AT1G70080.1	Os03g0299800	Os03t0299800-02
AT1G70080	AT1G70080.1	Os01g0825900	Os01t0825900-01
AT1G70080	AT1G70080.1	Os11g0109700	Os11t0109700-02
AT1G70080	AT1G70080.1	Os11g0109700	Os11t0109700-01
AT1G70080	AT1G70080.1	Os11g0109700	Os11t0109700-03
AT1G70080	AT1G70080.1	Os11g0109700	Os11t0109700-04
AT1G22290	AT1G22290.2	Os11g0609600	Os11t0609600-01
AT1G22290	AT1G22290.1	Os11g0609600	Os11t0609600-01
AT1G11450	AT1G11450.3	Os02g0103500	Os02t0103500-00
AT1G11450	AT1G11450.3	Os06g0107600	Os06t0107600-02
AT1G11450	AT1G11450.3	Os06g0107600	Os06t0107600-01
AT1G11450	AT1G11450.3	Os04g0457300	Os04t0457300-01
AT1G11450	AT1G11450.1	Os02g0103500	Os02t0103500-00
AT1G11450	AT1G11450.1	Os06g0107600	Os06t0107600-02
AT1G11450	AT1G11450.1	Os06g0107600	Os06t0107600-01
AT1G11450	AT1G11450.1	Os04g0457300	Os04t0457300-01
AT1G11450	AT1G11450.2	Os02g0103500	Os02t0103500-00
AT1G11450	AT1G11450.2	Os06g0107600	Os06t0107600-02
AT1G11450	AT1G11450.2	Os06g0107600	Os06t0107600-01
AT1G11450	AT1G11450.2	Os04g0457300	Os04t0457300-01
AT1G11450	AT1G11450.4	Os02g0103500	Os02t0103500-00
AT1G11450	AT1G11450.4	Os06g0107600	Os06t0107600-02
AT1G11450	AT1G11450.4	Os06g0107600	Os06t0107600-01
AT1G11450	AT1G11450.4	Os04g0457300	Os04t0457300-01
AT1G11450	AT1G11450.5	Os02g0103500	Os02t0103500-00
AT1G11450	AT1G11450.5	Os06g0107600	Os06t0107600-02
AT1G11450	AT1G11450.5	Os06g0107600	Os06t0107600-01
AT1G11450	AT1G11450.5	Os04g0457300	Os04t0457300-01
AT3G50100	AT3G50100.1	Os04g0650600	Os04t0650600-01
AT3G50100	AT3G50100.2	Os04g0650600	Os04t0650600-01
AT2G30470	AT2G30470.1	Os07g0679700	Os07t0679700-01
AT2G47770	AT2G47770.1	Os05g0151200	Os05t0151200-01
AT5G47930	AT5G47930.1	Os02g0478700	Os02t0478700-01
AT5G16090	AT5G16090.1	Os08g0430200	Os08t0430200-02
AT5G16090	AT5G16090.1	Os08g0430200	Os08t0430200-01
AT5G16090	AT5G16090.1	Os09g0407200	Os09t0407200-01
AT5G16090	AT5G16090.1	Os09g0407200	Os09t0407200-02
AT5G16090	AT5G16090.1	Os06g0264300	Os06t0264300-03
AT5G16090	AT5G16090.1	Os06g0264300	Os06t0264300-01
AT5G16090	AT5G16090.1	Os06g0264300	Os06t0264300-02
AT4G38460	AT4G38460.1	Os02g0668100	Os02t0668100-04
AT4G38460	AT4G38460.1	Os02g0668100	Os02t0668100-03
AT4G38460	AT4G38460.1	Os02g0668100	Os02t0668100-01
AT4G38460	AT4G38460.1	Os02g0668100	Os02t0668100-02
AT1G58215	AT1G58215.1	Os07g0695400	Os07t0695400-01
AT1G58215	AT1G58215.1	Os07g0695400	Os07t0695400-02
AT1G58215	AT1G58215.1	Os01g0835800	Os01t0835800-01
AT5G67400	AT5G67400.1	Os03g0762300	Os03t0762300-01
AT5G67400	AT5G67400.1	Os03g0762300	Os03t0762300-02
AT5G67400	AT5G67400.1	Os07g0115300	Os07t0115300-01
AT5G67400	AT5G67400.1	Os06g0695400	Os06t0695400-01
AT4G10410	AT4G10410.1	Os04g0440400	Os04t0440400-00
AT5G50150	AT5G50150.1	Os05g0169800	Os05t0169800-00
AT4G33790	AT4G33790.1	Os04g0355500	Os04t0355500-00
AT4G33790	AT4G33790.1	Os04g0354600	Os04t0354600-01
AT4G33790	AT4G33790.1	Os07g0489100	Os07t0489100-00
AT4G33790	AT4G33790.1	Os08g0557800	Os08t0557800-01
AT4G33790	AT4G33790.2	Os04g0355500	Os04t0355500-00
AT4G33790	AT4G33790.2	Os04g0354600	Os04t0354600-01
AT4G33790	AT4G33790.2	Os07g0489100	Os07t0489100-00
AT4G33790	AT4G33790.2	Os08g0557800	Os08t0557800-01
AT1G33420	AT1G33420.2	Os01g0877500	Os01t0877500-02
AT1G33420	AT1G33420.2	Os01g0877500	Os01t0877500-01
AT1G33420	AT1G33420.1	Os01g0877500	Os01t0877500-02
AT1G33420	AT1G33420.1	Os01g0877500	Os01t0877500-01
AT5G26960	AT5G26960.1	Os07g0540366	Os07t0540366-01
AT3G28580	AT3G28580.2	Os01g0297200	Os01t0297200-01
AT3G28580	AT3G28580.2	Os12g0639500	Os12t0639500-01
AT3G28580	AT3G28580.2	Os12g0467700	Os12t0467700-01
AT3G28580	AT3G28580.2	Os12g0467700	Os12t0467700-02
AT3G28580	AT3G28580.2	Os12g0639200	Os12t0639200-01
AT3G28580	AT3G28580.2	Os03g0802600	Os03t0802600-01
AT3G28580	AT3G28580.1	Os01g0297200	Os01t0297200-01
AT3G28580	AT3G28580.1	Os12g0639500	Os12t0639500-01
AT3G28580	AT3G28580.1	Os12g0467700	Os12t0467700-01
AT3G28580	AT3G28580.1	Os12g0467700	Os12t0467700-02
AT3G28580	AT3G28580.1	Os12g0639200	Os12t0639200-01
AT3G28580	AT3G28580.1	Os03g0802600	Os03t0802600-01
AT4G14800	AT4G14800.2	Os03g0695600	Os03t0695600-03
AT4G14800	AT4G14800.2	Os03g0695600	Os03t0695600-01
AT4G14800	AT4G14800.2	Os03g0695600	Os03t0695600-02
AT4G14800	AT4G14800.1	Os03g0695600	Os03t0695600-03
AT4G14800	AT4G14800.1	Os03g0695600	Os03t0695600-01
AT4G14800	AT4G14800.1	Os03g0695600	Os03t0695600-02
AT3G10580	AT3G10580.1	Os05g0442400	Os05t0442400-01
AT3G10580	AT3G10580.2	Os05g0442400	Os05t0442400-01
AT2G34430	AT2G34430.1	Os09g0346500	Os09t0346500-04
AT2G34430	AT2G34430.1	Os01g0720500	Os01t0720500-02
AT2G34430	AT2G34430.1	Os01g0720500	Os01t0720500-01
AT3G08040	AT3G08040.1	Os03g0216700	Os03t0216700-01
AT3G08040	AT3G08040.2	Os03g0216700	Os03t0216700-01
AT4G28410	AT4G28410.2	Os06g0345200	Os06t0345200-02
AT4G28410	AT4G28410.2	Os06g0345200	Os06t0345200-01
AT4G28410	AT4G28410.2	Os02g0302700	Os02t0302700-01
AT4G28410	AT4G28410.1	Os06g0345200	Os06t0345200-02
AT4G28410	AT4G28410.1	Os06g0345200	Os06t0345200-01
AT4G28410	AT4G28410.1	Os02g0302700	Os02t0302700-01
AT1G14720	AT1G14720.1	Os03g0239000	Os03t0239000-01
AT1G14720	AT1G14720.1	Os09g0395600	Os09t0395600-01
AT1G14720	AT1G14720.1	Os09g0395600	Os09t0395600-02
AT5G67050	AT5G67050.1	Os04g0657500	Os04t0657500-01
AT4G38930	AT4G38930.2	Os02g0181800	Os02t0181800-01
AT4G38930	AT4G38930.4	Os02g0181800	Os02t0181800-01
AT4G38930	AT4G38930.3	Os02g0181800	Os02t0181800-01
AT4G38930	AT4G38930.1	Os02g0181800	Os02t0181800-01
AT1G53230	AT1G53230.1	Os01g0213800	Os01t0213800-01
AT1G53230	AT1G53230.2	Os01g0213800	Os01t0213800-01
AT5G65490	AT5G65490.1	Os08g0447200	Os08t0447200-01
AT5G51040	AT5G51040.4	Os11g0528300	Os11t0528300-01
AT5G51040	AT5G51040.1	Os11g0528300	Os11t0528300-01
AT5G51040	AT5G51040.2	Os11g0528300	Os11t0528300-01
AT5G51040	AT5G51040.3	Os11g0528300	Os11t0528300-01
AT5G47460	AT5G47460.1	Os03g0136700	Os03t0136700-01
AT5G22780	AT5G22780.2	Os03g0112101	Os03t0112101-00
AT5G22780	AT5G22780.1	Os03g0112101	Os03t0112101-00
AT1G11670	AT1G11670.1	Os07g0516600	Os07t0516600-01
AT1G11670	AT1G11670.1	Os03g0570800	Os03t0570800-01
AT1G11670	AT1G11670.1	Os03g0572900	Os03t0572900-01
AT3G17720	AT3G17720.1	Os08g0465800	Os08t0465800-02
AT3G17720	AT3G17720.1	Os08g0465800	Os08t0465800-01
AT2G42830	AT2G42830.1	Os01g0201700	Os01t0201700-01
AT2G42830	AT2G42830.1	Os01g0201700	Os01t0201700-02
AT2G42830	AT2G42830.1	Os05g0203800	Os05t0203800-01
AT2G42830	AT2G42830.1	Os05g0203800	Os05t0203800-02
AT2G42830	AT2G42830.2	Os01g0201700	Os01t0201700-01
AT2G42830	AT2G42830.2	Os01g0201700	Os01t0201700-02
AT2G42830	AT2G42830.2	Os05g0203800	Os05t0203800-01
AT2G42830	AT2G42830.2	Os05g0203800	Os05t0203800-02
AT1G43580	AT1G43580.1	Os04g0423700	Os04t0423700-01
AT5G20710	AT5G20710.2	Os01g0533400	Os01t0533400-01
AT5G20710	AT5G20710.2	Os06g0628500	Os06t0628500-00
AT5G20710	AT5G20710.2	Os10g0330600	Os10t0330600-01
AT5G20710	AT5G20710.1	Os01g0533400	Os01t0533400-01
AT5G20710	AT5G20710.1	Os06g0628500	Os06t0628500-00
AT5G20710	AT5G20710.1	Os10g0330600	Os10t0330600-01
AT1G09740	AT1G09740.2	Os02g0760500	Os02t0760500-01
AT1G09740	AT1G09740.1	Os02g0760500	Os02t0760500-01
AT3G21820	AT3G21820.1	Os04g0629100	Os04t0629100-01
AT3G21820	AT3G21820.1	Os04g0629100	Os04t0629100-02
AT5G24790	AT5G24790.1	Os08g0521000	Os08t0521000-01
AT5G24790	AT5G24790.1	Os09g0494600	Os09t0494600-01
AT5G06120	AT5G06120.9	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.7	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.1	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.5	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.10	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.4	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.3	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.6	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.8	Os03g0616700	Os03t0616700-01
AT5G06120	AT5G06120.2	Os03g0616700	Os03t0616700-01
AT5G06430	AT5G06430.1	Os11g0592900	Os11t0592900-01
AT5G20930	AT5G20930.1	Os03g0749800	Os03t0749800-02
AT5G20930	AT5G20930.1	Os03g0749800	Os03t0749800-01
AT2G20770	AT2G20770.1	Os10g0497900	Os10t0497900-02
AT2G20770	AT2G20770.1	Os10g0497900	Os10t0497900-01
AT3G54780	AT3G54780.4	Os03g0142500	Os03t0142500-01
AT3G54780	AT3G54780.1	Os03g0142500	Os03t0142500-01
AT3G54780	AT3G54780.5	Os03g0142500	Os03t0142500-01
AT3G54780	AT3G54780.2	Os03g0142500	Os03t0142500-01
AT3G54780	AT3G54780.3	Os03g0142500	Os03t0142500-01
AT1G35670	AT1G35670.1	Os12g0169800	Os12t0169800-00
AT4G28760	AT4G28760.2	Os03g0143700	Os03t0143700-01
AT4G28760	AT4G28760.2	Os03g0143700	Os03t0143700-02
AT4G28760	AT4G28760.2	Os02g0617100	Os02t0617100-01
AT4G28760	AT4G28760.2	Os04g0506900	Os04t0506900-02
AT4G28760	AT4G28760.2	Os04g0506900	Os04t0506900-01
AT4G28760	AT4G28760.1	Os03g0143700	Os03t0143700-01
AT4G28760	AT4G28760.1	Os03g0143700	Os03t0143700-02
AT4G28760	AT4G28760.1	Os02g0617100	Os02t0617100-01
AT4G28760	AT4G28760.1	Os04g0506900	Os04t0506900-02
AT4G28760	AT4G28760.1	Os04g0506900	Os04t0506900-01
AT4G08250	AT4G08250.1	Os03g0263300	Os03t0263300-01
AT2G45900	AT2G45900.2	Os10g0550000	Os10t0550000-01
AT2G45900	AT2G45900.1	Os10g0550000	Os10t0550000-01
AT2G45900	AT2G45900.3	Os10g0550000	Os10t0550000-01
AT5G26120	AT5G26120.1	Os12g0128700	Os12t0128700-01
AT1G80260	AT1G80260.3	Os02g0523300	Os02t0523300-01
AT1G80260	AT1G80260.2	Os02g0523300	Os02t0523300-01
AT1G80260	AT1G80260.1	Os02g0523300	Os02t0523300-01
AT2G26490	AT2G26490.1	Os03g0738700	Os03t0738700-01
AT5G42890	AT5G42890.1	Os06g0211300	Os06t0211300-01
AT1G66660	AT1G66660.2	Os06g0311300	Os06t0311300-01
AT1G66660	AT1G66660.1	Os06g0311300	Os06t0311300-01
AT1G50890	AT1G50890.1	Os07g0520400	Os07t0520400-01
AT3G55410	AT3G55410.2	Os07g0695800	Os07t0695800-01
AT3G55410	AT3G55410.2	Os07g0695800	Os07t0695800-02
AT3G55410	AT3G55410.1	Os07g0695800	Os07t0695800-01
AT3G55410	AT3G55410.1	Os07g0695800	Os07t0695800-02
AT4G23800	AT4G23800.2	Os02g0258200	Os02t0258200-01
AT4G23800	AT4G23800.1	Os02g0258200	Os02t0258200-01
AT5G24970	AT5G24970.1	Os07g0459200	Os07t0459200-01
AT5G24970	AT5G24970.1	Os07g0459200	Os07t0459200-02
AT5G24970	AT5G24970.2	Os07g0459200	Os07t0459200-01
AT5G24970	AT5G24970.2	Os07g0459200	Os07t0459200-02
AT5G24970	AT5G24970.3	Os07g0459200	Os07t0459200-01
AT5G24970	AT5G24970.3	Os07g0459200	Os07t0459200-02
AT2G26800	AT2G26800.1	Os11g0137200	Os11t0137200-01
AT2G26800	AT2G26800.2	Os11g0137200	Os11t0137200-01
AT2G26800	AT2G26800.4	Os11g0137200	Os11t0137200-01
AT2G26800	AT2G26800.3	Os11g0137200	Os11t0137200-01
AT2G26800	AT2G26800.5	Os11g0137200	Os11t0137200-01
AT5G02780	AT5G02780.3	Os03g0283000	Os03t0283000-00
AT5G02780	AT5G02780.3	Os03g0283100	Os03t0283100-01
AT5G02780	AT5G02780.3	Os03g0283100	Os03t0283100-02
AT5G02780	AT5G02780.2	Os03g0283000	Os03t0283000-00
AT5G02780	AT5G02780.2	Os03g0283100	Os03t0283100-01
AT5G02780	AT5G02780.2	Os03g0283100	Os03t0283100-02
AT5G02780	AT5G02780.1	Os03g0283000	Os03t0283000-00
AT5G02780	AT5G02780.1	Os03g0283100	Os03t0283100-01
AT5G02780	AT5G02780.1	Os03g0283100	Os03t0283100-02
AT5G42400	AT5G42400.7	Os12g0613200	Os12t0613200-03
AT5G42400	AT5G42400.7	Os12g0613200	Os12t0613200-02
AT5G42400	AT5G42400.7	Os12g0613200	Os12t0613200-01
AT5G42400	AT5G42400.2	Os12g0613200	Os12t0613200-03
AT5G42400	AT5G42400.2	Os12g0613200	Os12t0613200-02
AT5G42400	AT5G42400.2	Os12g0613200	Os12t0613200-01
AT5G42400	AT5G42400.8	Os12g0613200	Os12t0613200-03
AT5G42400	AT5G42400.8	Os12g0613200	Os12t0613200-02
AT5G42400	AT5G42400.8	Os12g0613200	Os12t0613200-01
AT5G42400	AT5G42400.5	Os12g0613200	Os12t0613200-03
AT5G42400	AT5G42400.5	Os12g0613200	Os12t0613200-02
AT5G42400	AT5G42400.5	Os12g0613200	Os12t0613200-01
AT5G42400	AT5G42400.4	Os12g0613200	Os12t0613200-03
AT5G42400	AT5G42400.4	Os12g0613200	Os12t0613200-02
AT5G42400	AT5G42400.4	Os12g0613200	Os12t0613200-01
AT5G42400	AT5G42400.1	Os12g0613200	Os12t0613200-03
AT5G42400	AT5G42400.1	Os12g0613200	Os12t0613200-02
AT5G42400	AT5G42400.1	Os12g0613200	Os12t0613200-01
AT5G42400	AT5G42400.3	Os12g0613200	Os12t0613200-03
AT5G42400	AT5G42400.3	Os12g0613200	Os12t0613200-02
AT5G42400	AT5G42400.3	Os12g0613200	Os12t0613200-01
AT5G42400	AT5G42400.6	Os12g0613200	Os12t0613200-03
AT5G42400	AT5G42400.6	Os12g0613200	Os12t0613200-02
AT5G42400	AT5G42400.6	Os12g0613200	Os12t0613200-01
AT5G58590	AT5G58590.1	Os03g0292800	Os03t0292800-01
AT3G42670	AT3G42670.1	Os07g0692600	Os07t0692600-01
AT3G42670	AT3G42670.4	Os07g0692600	Os07t0692600-01
AT3G42670	AT3G42670.3	Os07g0692600	Os07t0692600-01
AT3G42670	AT3G42670.2	Os07g0692600	Os07t0692600-01
AT4G36090	AT4G36090.3	Os06g0138200	Os06t0138200-01
AT4G36090	AT4G36090.3	Os06g0138200	Os06t0138200-02
AT4G36090	AT4G36090.4	Os06g0138200	Os06t0138200-01
AT4G36090	AT4G36090.4	Os06g0138200	Os06t0138200-02
AT4G36090	AT4G36090.1	Os06g0138200	Os06t0138200-01
AT4G36090	AT4G36090.1	Os06g0138200	Os06t0138200-02
AT4G36090	AT4G36090.2	Os06g0138200	Os06t0138200-01
AT4G36090	AT4G36090.2	Os06g0138200	Os06t0138200-02
AT4G36090	AT4G36090.5	Os06g0138200	Os06t0138200-01
AT4G36090	AT4G36090.5	Os06g0138200	Os06t0138200-02
AT1G15240	AT1G15240.3	Os05g0583500	Os05t0583500-02
AT1G15240	AT1G15240.3	Os05g0583500	Os05t0583500-01
AT1G15240	AT1G15240.2	Os05g0583500	Os05t0583500-02
AT1G15240	AT1G15240.2	Os05g0583500	Os05t0583500-01
AT1G15240	AT1G15240.4	Os05g0583500	Os05t0583500-02
AT1G15240	AT1G15240.4	Os05g0583500	Os05t0583500-01
AT1G15240	AT1G15240.5	Os05g0583500	Os05t0583500-02
AT1G15240	AT1G15240.5	Os05g0583500	Os05t0583500-01
AT1G15240	AT1G15240.1	Os05g0583500	Os05t0583500-02
AT1G15240	AT1G15240.1	Os05g0583500	Os05t0583500-01
AT4G13030	AT4G13030.3	Os05g0274300	Os05t0274300-01
AT4G13030	AT4G13030.1	Os05g0274300	Os05t0274300-01
AT4G13030	AT4G13030.2	Os05g0274300	Os05t0274300-01
AT3G57810	AT3G57810.3	Os09g0487700	Os09t0487700-01
AT3G57810	AT3G57810.4	Os09g0487700	Os09t0487700-01
AT3G57810	AT3G57810.1	Os09g0487700	Os09t0487700-01
AT3G57810	AT3G57810.2	Os09g0487700	Os09t0487700-01
AT1G50050	AT1G50050.1	Os02g0786500	Os02t0786500-01
AT1G50050	AT1G50050.2	Os02g0786500	Os02t0786500-01
AT2G35980	AT2G35980.1	Os01g0864500	Os01t0864500-01
AT2G35980	AT2G35980.1	Os12g0158900	Os12t0158900-00
AT2G30320	AT2G30320.1	Os03g0338600	Os03t0338600-01
AT1G16310	AT1G16310.1	Os01g0130000	Os01t0130000-01
AT1G16310	AT1G16310.1	Os01g0130000	Os01t0130000-02
AT1G16310	AT1G16310.2	Os01g0130000	Os01t0130000-01
AT1G16310	AT1G16310.2	Os01g0130000	Os01t0130000-02
AT1G09600	AT1G09600.1	Os02g0559300	Os02t0559300-01
AT1G09600	AT1G09600.1	Os02g0559300	Os02t0559300-02
AT2G20580	AT2G20580.1	Os09g0326800	Os09t0326800-01
AT5G22300	AT5G22300.2	Os02g0635200	Os02t0635200-01
AT5G22300	AT5G22300.1	Os02g0635200	Os02t0635200-01
AT4G20740	AT4G20740.1	Os07g0179000	Os07t0179000-01
AT4G20740	AT4G20740.1	Os07g0179000	Os07t0179000-02
AT4G20740	AT4G20740.1	Os07g0179000	Os07t0179000-03
AT3G49030	AT3G49030.1	Os04g0440400	Os04t0440400-00
AT3G49030	AT3G49030.2	Os04g0440400	Os04t0440400-00
AT5G51770	AT5G51770.1	Os10g0187500	Os10t0187500-01
AT5G51770	AT5G51770.1	Os10g0187500	Os10t0187500-02
AT4G17190	AT4G17190.3	Os01g0703400	Os01t0703400-01
AT4G17190	AT4G17190.3	Os05g0543400	Os05t0543400-02
AT4G17190	AT4G17190.3	Os05g0543400	Os05t0543400-01
AT4G17190	AT4G17190.1	Os01g0703400	Os01t0703400-01
AT4G17190	AT4G17190.1	Os05g0543400	Os05t0543400-02
AT4G17190	AT4G17190.1	Os05g0543400	Os05t0543400-01
AT4G17190	AT4G17190.2	Os01g0703400	Os01t0703400-01
AT4G17190	AT4G17190.2	Os05g0543400	Os05t0543400-02
AT4G17190	AT4G17190.2	Os05g0543400	Os05t0543400-01
AT1G01830	AT1G01830.1	Os10g0522601	Os10t0522601-01
AT1G01830	AT1G01830.3	Os10g0522601	Os10t0522601-01
AT1G01830	AT1G01830.2	Os10g0522601	Os10t0522601-01
AT5G55200	AT5G55200.1	Os08g0338700	Os08t0338700-01
AT5G48680	AT5G48680.1	Os04g0378200	Os04t0378200-01
AT1G17910	AT1G17910.1	Os09g0471200	Os09t0471200-00
AT1G17910	AT1G17910.1	Os04g0517700	Os04t0517700-01
AT1G63830	AT1G63830.1	Os03g0123600	Os03t0123600-02
AT1G63830	AT1G63830.1	Os03g0123600	Os03t0123600-01
AT1G63830	AT1G63830.1	Os10g0535800	Os10t0535800-01
AT1G63830	AT1G63830.2	Os03g0123600	Os03t0123600-02
AT1G63830	AT1G63830.2	Os03g0123600	Os03t0123600-01
AT1G63830	AT1G63830.2	Os10g0535800	Os10t0535800-01
AT1G63830	AT1G63830.4	Os03g0123600	Os03t0123600-02
AT1G63830	AT1G63830.4	Os03g0123600	Os03t0123600-01
AT1G63830	AT1G63830.4	Os10g0535800	Os10t0535800-01
AT1G63830	AT1G63830.5	Os03g0123600	Os03t0123600-02
AT1G63830	AT1G63830.5	Os03g0123600	Os03t0123600-01
AT1G63830	AT1G63830.5	Os10g0535800	Os10t0535800-01
AT1G63830	AT1G63830.3	Os03g0123600	Os03t0123600-02
AT1G63830	AT1G63830.3	Os03g0123600	Os03t0123600-01
AT1G63830	AT1G63830.3	Os10g0535800	Os10t0535800-01
AT4G15563	AT4G15563.8	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.1	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.10	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.7	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.5	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.3	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.9	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.6	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.2	Os05g0372800	Os05t0372800-01
AT4G15563	AT4G15563.4	Os05g0372800	Os05t0372800-01
AT1G04280	AT1G04280.2	Os03g0628800	Os03t0628800-01
AT1G04280	AT1G04280.1	Os03g0628800	Os03t0628800-01
AT2G46110	AT2G46110.1	Os01g0225400	Os01t0225400-01
AT5G10440	AT5G10440.1	Os09g0466100	Os09t0466100-01
AT5G10440	AT5G10440.1	Os09g0466100	Os09t0466100-02
AT5G10440	AT5G10440.1	Os08g0479300	Os08t0479300-01
AT5G10440	AT5G10440.2	Os09g0466100	Os09t0466100-01
AT5G10440	AT5G10440.2	Os09g0466100	Os09t0466100-02
AT5G10440	AT5G10440.2	Os08g0479300	Os08t0479300-01
AT2G27720	AT2G27720.2	Os01g0191100	Os01t0191100-01
AT2G27720	AT2G27720.4	Os01g0191100	Os01t0191100-01
AT2G27720	AT2G27720.1	Os01g0191100	Os01t0191100-01
AT2G27720	AT2G27720.3	Os01g0191100	Os01t0191100-01
AT1G36340	AT1G36340.2	Os02g0721100	Os02t0721100-01
AT1G36340	AT1G36340.2	Os02g0721200	Os02t0721200-00
AT1G36340	AT1G36340.1	Os02g0721100	Os02t0721100-01
AT1G36340	AT1G36340.1	Os02g0721200	Os02t0721200-00
AT3G18060	AT3G18060.1	Os01g0125800	Os01t0125800-01
AT4G00600	AT4G00600.1	Os09g0446800	Os09t0446800-02
AT4G00600	AT4G00600.1	Os09g0446800	Os09t0446800-01
AT2G47040	AT2G47040.1	Os04g0458900	Os04t0458900-01
AT4G36940	AT4G36940.1	Os04g0429800	Os04t0429800-01
AT1G52360	AT1G52360.2	Os06g0143900	Os06t0143900-03
AT1G52360	AT1G52360.2	Os06g0143900	Os06t0143900-01
AT1G52360	AT1G52360.2	Os06g0143900	Os06t0143900-02
AT1G52360	AT1G52360.2	Os02g0209000	Os02t0209000-01
AT1G52360	AT1G52360.4	Os06g0143900	Os06t0143900-03
AT1G52360	AT1G52360.4	Os06g0143900	Os06t0143900-01
AT1G52360	AT1G52360.4	Os06g0143900	Os06t0143900-02
AT1G52360	AT1G52360.4	Os02g0209000	Os02t0209000-01
AT1G52360	AT1G52360.1	Os06g0143900	Os06t0143900-03
AT1G52360	AT1G52360.1	Os06g0143900	Os06t0143900-01
AT1G52360	AT1G52360.1	Os06g0143900	Os06t0143900-02
AT1G52360	AT1G52360.1	Os02g0209000	Os02t0209000-01
AT1G52360	AT1G52360.3	Os06g0143900	Os06t0143900-03
AT1G52360	AT1G52360.3	Os06g0143900	Os06t0143900-01
AT1G52360	AT1G52360.3	Os06g0143900	Os06t0143900-02
AT1G52360	AT1G52360.3	Os02g0209000	Os02t0209000-01
AT5G40360	AT5G40360.1	Os01g0855400	Os01t0855400-00
AT1G11360	AT1G11360.2	Os07g0551400	Os07t0551400-02
